booking_id,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status,arrival_date_full,arrival_month_name
INN01117,2,0,1,2,Meal Plan 2,0,Room_Type 1,418,2018,9,26,Online,0,0,0,107.0,0,Canceled,2018-09-26,September
INN01118,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,9,27,Corporate,0,0,0,160.0,0,Not_Canceled,2018-09-27,September
INN01119,2,0,1,2,Meal Plan 1,0,Room_Type 4,133,2018,8,15,Online,0,0,0,113.6,0,Canceled,2018-08-15,August
INN01120,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Online,0,0,0,109.0,0,Canceled,2017-07-17,July
INN01121,2,0,2,3,Meal Plan 1,0,Room_Type 1,17,2017,8,27,Online,0,0,0,90.0,1,Not_Canceled,2017-08-27,August
INN01122,2,0,0,4,Meal Plan 1,0,Room_Type 1,88,2018,7,26,Offline,0,0,0,72.25,0,Not_Canceled,2018-07-26,July
INN01123,2,0,0,3,Meal Plan 1,0,Room_Type 4,80,2018,4,28,Online,0,0,0,95.24,1,Not_Canceled,2018-04-28,April
INN01124,1,0,2,1,Meal Plan 1,0,Room_Type 1,16,2018,10,2,Corporate,0,0,0,95.0,0,Not_Canceled,2018-10-02,October
INN01125,1,0,0,3,Not Selected,0,Room_Type 1,15,2018,4,12,Online,0,0,0,117.67,0,Canceled,2018-04-12,April
INN01126,2,0,0,3,Meal Plan 1,0,Room_Type 4,59,2018,10,19,Online,0,0,0,139.5,1,Canceled,2018-10-19,October
INN01127,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled,2017-11-20,November
INN01128,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Online,0,0,0,130.0,0,Canceled,2018-06-07,June
INN01129,2,0,1,2,Meal Plan 2,0,Room_Type 1,161,2018,3,25,Online,0,0,0,130.0,0,Canceled,2018-03-25,March
INN01130,2,0,2,5,Not Selected,0,Room_Type 1,17,2018,12,30,Online,0,0,0,90.34,1,Not_Canceled,2018-12-30,December
INN01131,2,0,2,5,Meal Plan 1,0,Room_Type 1,155,2018,7,17,Online,0,0,0,101.88,1,Canceled,2018-07-17,July
INN01132,2,0,2,3,Meal Plan 1,0,Room_Type 1,49,2018,1,24,Online,0,0,0,75.95,1,Not_Canceled,2018-01-24,January
INN01133,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0,Canceled,2017-07-01,July
INN01134,2,0,2,2,Meal Plan 1,0,Room_Type 2,50,2018,3,5,Online,0,0,0,67.66,0,Canceled,2018-03-05,March
INN01135,2,0,1,1,Meal Plan 2,0,Room_Type 1,247,2018,6,6,Online,0,0,0,115.0,1,Canceled,2018-06-06,June
INN01136,2,1,2,4,Meal Plan 1,0,Room_Type 1,64,2018,4,23,Online,0,0,0,115.03,2,Not_Canceled,2018-04-23,April
INN01137,2,2,0,1,Meal Plan 1,0,Room_Type 6,24,2018,12,30,Online,0,0,0,206.0,0,Not_Canceled,2018-12-30,December
INN01138,2,0,0,5,Meal Plan 1,0,Room_Type 1,10,2017,8,18,Online,0,0,0,90.0,1,Not_Canceled,2017-08-18,August
INN01139,2,0,2,2,Meal Plan 1,0,Room_Type 1,59,2018,11,18,Offline,0,0,0,75.0,0,Not_Canceled,2018-11-18,November
INN01140,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,2017-10-02,October
INN01141,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled,2017-11-20,November
INN01142,2,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,107.0,1,Not_Canceled,2018-03-27,March
INN01143,1,0,0,3,Meal Plan 1,0,Room_Type 1,276,2018,9,22,Offline,0,0,0,95.67,0,Not_Canceled,2018-09-22,September
INN01144,2,0,1,3,Meal Plan 1,0,Room_Type 4,18,2018,9,15,Online,0,0,0,105.64,1,Not_Canceled,2018-09-15,September
INN01145,2,0,0,3,Meal Plan 1,0,Room_Type 1,116,2018,11,17,Online,0,0,0,90.0,1,Not_Canceled,2018-11-17,November
INN01146,1,0,1,2,Meal Plan 1,0,Room_Type 1,38,2018,2,22,Online,0,0,0,75.3,0,Canceled,2018-02-22,February
INN01147,2,0,1,2,Meal Plan 1,0,Room_Type 1,41,2018,11,11,Online,0,0,0,121.33,1,Canceled,2018-11-11,November
INN01148,2,1,1,5,Meal Plan 1,1,Room_Type 1,6,2017,8,17,Online,0,0,0,104.0,2,Not_Canceled,2017-08-17,August
INN01149,1,0,0,3,Meal Plan 1,0,Room_Type 4,47,2018,9,13,Offline,0,0,0,120.0,0,Not_Canceled,2018-09-13,September
INN01150,2,2,1,2,Meal Plan 1,0,Room_Type 6,9,2017,8,21,Online,0,0,0,115.67,3,Not_Canceled,2017-08-21,August
INN01151,1,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,5,Online,0,0,0,133.0,1,Canceled,2017-09-05,September
INN01152,3,0,0,3,Not Selected,0,Room_Type 1,1,2017,12,31,Online,0,0,0,183.5,0,Not_Canceled,2017-12-31,December
INN01153,2,0,2,3,Meal Plan 1,0,Room_Type 4,118,2018,5,1,Online,0,0,0,107.95,0,Not_Canceled,2018-05-01,May
INN01154,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,8,5,Online,0,0,0,80.0,0,Not_Canceled,2017-08-05,August
INN01155,1,0,0,4,Not Selected,0,Room_Type 1,12,2018,11,9,Online,0,0,0,120.06,1,Not_Canceled,2018-11-09,November
INN01156,1,0,1,4,Meal Plan 1,0,Room_Type 1,89,2017,7,6,Online,0,0,0,68.0,1,Canceled,2017-07-06,July
INN01157,1,0,0,1,Not Selected,0,Room_Type 1,38,2018,3,5,Online,0,0,0,67.6,1,Not_Canceled,2018-03-05,March
INN01158,2,0,0,1,Meal Plan 1,1,Room_Type 4,41,2018,1,16,Online,0,0,0,93.45,1,Not_Canceled,2018-01-16,January
INN01159,2,0,0,0,Meal Plan 1,0,Room_Type 1,145,2018,7,5,Online,0,0,0,0.0,1,Not_Canceled,2018-07-05,July
INN01160,2,0,1,1,Meal Plan 1,1,Room_Type 1,83,2018,3,19,Online,0,0,0,105.3,1,Not_Canceled,2018-03-19,March
INN01161,2,0,0,4,Not Selected,0,Room_Type 1,1,2018,11,8,Online,0,0,0,159.38,2,Not_Canceled,2018-11-08,November
INN01162,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-24,June
INN01163,3,0,2,7,Meal Plan 1,0,Room_Type 4,178,2018,7,27,Online,0,0,0,127.22,1,Canceled,2018-07-27,July
INN01164,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Online,0,0,0,110.0,0,Canceled,2018-11-01,November
INN01165,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled,2018-02-17,February
INN01166,2,0,1,3,Meal Plan 1,0,Room_Type 1,237,2018,10,17,Online,0,0,0,90.95,2,Canceled,2018-10-17,October
INN01167,2,0,0,2,Not Selected,0,Room_Type 1,163,2018,7,22,Online,0,0,0,94.5,0,Canceled,2018-07-22,July
INN01168,2,2,0,2,Meal Plan 1,0,Room_Type 6,22,2018,7,21,Online,0,0,0,240.0,1,Not_Canceled,2018-07-21,July
INN01169,2,0,1,4,Meal Plan 1,0,Room_Type 1,7,2017,9,21,Online,0,0,0,143.2,2,Not_Canceled,2017-09-21,September
INN01170,1,0,2,5,Meal Plan 1,0,Room_Type 1,20,2017,11,11,Online,0,0,0,68.85,1,Not_Canceled,2017-11-11,November
INN01171,2,0,2,2,Meal Plan 1,0,Room_Type 1,54,2018,12,24,Online,0,0,0,88.4,1,Not_Canceled,2018-12-24,December
INN01172,2,0,0,4,Meal Plan 1,0,Room_Type 1,89,2017,8,11,Online,0,0,0,76.5,0,Canceled,2017-08-11,August
INN01173,2,0,2,1,Meal Plan 1,0,Room_Type 1,2,2017,10,18,Corporate,0,0,0,123.0,0,Not_Canceled,2017-10-18,October
INN01174,2,0,0,3,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Online,0,0,0,120.0,1,Canceled,2018-06-02,June
INN01175,2,1,2,3,Meal Plan 1,0,Room_Type 1,153,2018,12,29,Online,0,0,0,122.91,0,Not_Canceled,2018-12-29,December
INN01176,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2017,10,30,Offline,0,0,0,95.0,0,Not_Canceled,2017-10-30,October
INN01177,1,0,0,2,Meal Plan 2,0,Room_Type 1,6,2017,12,10,Online,0,0,0,0.0,0,Not_Canceled,2017-12-10,December
INN01178,2,0,0,4,Meal Plan 1,0,Room_Type 1,14,2018,5,18,Offline,0,0,0,72.0,1,Not_Canceled,2018-05-18,May
INN01179,2,0,0,2,Meal Plan 1,0,Room_Type 1,36,2018,8,10,Online,0,0,0,135.9,1,Canceled,2018-08-10,August
INN01180,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,101.5,0,Not_Canceled,2017-08-14,August
INN01181,1,0,1,3,Meal Plan 1,0,Room_Type 5,10,2018,3,7,Corporate,0,0,0,107.0,0,Not_Canceled,2018-03-07,March
INN01182,2,1,1,2,Meal Plan 1,0,Room_Type 1,6,2018,7,11,Online,0,0,0,169.0,2,Not_Canceled,2018-07-11,July
INN01183,2,0,1,2,Not Selected,0,Room_Type 1,112,2018,12,16,Online,0,0,0,79.2,1,Canceled,2018-12-16,December
INN01184,2,0,3,7,Not Selected,0,Room_Type 1,18,2018,12,9,Online,0,0,0,75.99,0,Not_Canceled,2018-12-09,December
INN01185,2,0,1,2,Not Selected,0,Room_Type 1,66,2018,9,2,Online,0,0,0,87.3,1,Not_Canceled,2018-09-02,September
INN01186,1,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,90.0,0,Not_Canceled,2018-10-14,October
INN01187,2,0,0,2,Meal Plan 1,0,Room_Type 1,71,2018,4,1,Online,0,0,0,87.3,0,Canceled,2018-04-01,April
INN01188,2,1,0,1,Meal Plan 1,0,Room_Type 1,16,2018,12,21,Online,0,0,0,105.4,2,Not_Canceled,2018-12-21,December
INN01189,2,0,1,3,Meal Plan 1,0,Room_Type 4,9,2017,9,10,Offline,0,0,0,63.75,0,Not_Canceled,2017-09-10,September
INN01190,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,101.5,0,Canceled,2017-10-16,October
INN01191,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Online,0,0,0,95.0,0,Canceled,2018-05-04,May
INN01192,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Online,0,0,0,95.0,0,Canceled,2018-04-24,April
INN01193,2,0,2,1,Not Selected,0,Room_Type 1,130,2018,8,27,Online,0,0,0,85.5,2,Not_Canceled,2018-08-27,August
INN01194,2,0,1,3,Not Selected,0,Room_Type 1,0,2017,8,10,Online,0,0,0,115.0,0,Not_Canceled,2017-08-10,August
INN01195,2,0,1,0,Not Selected,0,Room_Type 1,4,2018,6,13,Online,0,0,0,99.0,2,Not_Canceled,2018-06-13,June
INN01196,2,0,2,1,Meal Plan 1,0,Room_Type 1,88,2018,12,18,Offline,0,0,0,75.0,0,Not_Canceled,2018-12-18,December
INN01197,2,0,1,0,Meal Plan 1,0,Room_Type 1,85,2018,7,18,Online,0,0,0,105.3,0,Not_Canceled,2018-07-18,July
INN01198,2,0,1,4,Meal Plan 1,0,Room_Type 1,63,2018,11,21,Online,0,0,0,88.4,3,Not_Canceled,2018-11-21,November
INN01199,2,0,2,5,Meal Plan 1,0,Room_Type 1,85,2018,4,13,Online,0,0,0,90.95,0,Canceled,2018-04-13,April
INN01200,3,0,1,0,Meal Plan 1,0,Room_Type 4,11,2018,2,14,Online,0,0,0,127.0,1,Not_Canceled,2018-02-14,February
INN01201,1,0,0,1,Meal Plan 1,0,Room_Type 1,3,2018,3,17,Corporate,1,0,1,79.0,1,Not_Canceled,2018-03-17,March
INN01202,2,0,1,1,Meal Plan 1,0,Room_Type 1,94,2018,10,31,Online,0,0,0,90.45,0,Canceled,2018-10-31,October
INN01203,2,0,2,5,Not Selected,0,Room_Type 1,119,2018,6,28,Online,0,0,0,85.61,0,Canceled,2018-06-28,June
INN01204,2,0,1,2,Meal Plan 1,0,Room_Type 2,130,2018,3,25,Online,0,0,0,102.58,0,Not_Canceled,2018-03-25,March
INN01205,2,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,3,4,Online,0,0,0,88.4,0,Not_Canceled,2018-03-04,March
INN01206,1,0,0,1,Meal Plan 1,0,Room_Type 5,0,2018,7,14,Corporate,0,0,0,140.0,0,Not_Canceled,2018-07-14,July
INN01207,2,0,2,1,Not Selected,0,Room_Type 1,5,2017,9,19,Online,0,0,0,120.33,2,Not_Canceled,2017-09-19,September
INN01208,2,0,0,2,Meal Plan 1,1,Room_Type 4,42,2018,9,27,Online,0,0,0,158.4,1,Not_Canceled,2018-09-27,September
INN01209,2,0,1,0,Not Selected,0,Room_Type 1,2,2018,5,16,Online,0,0,0,89.0,1,Not_Canceled,2018-05-16,May
INN01210,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,5,10,Corporate,1,0,2,65.0,0,Not_Canceled,2018-05-10,May
INN01211,2,0,1,2,Meal Plan 1,0,Room_Type 1,290,2018,6,17,Online,0,0,0,72.0,0,Canceled,2018-06-17,June
INN01212,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,4,17,Online,0,0,0,101.8,0,Canceled,2018-04-17,April
INN01213,2,0,2,3,Not Selected,0,Room_Type 1,116,2018,6,30,Online,0,0,0,75.27,0,Not_Canceled,2018-06-30,June
INN01214,2,0,0,2,Meal Plan 1,0,Room_Type 1,216,2018,8,30,Online,0,0,0,96.3,1,Canceled,2018-08-30,August
INN01215,2,0,0,1,Not Selected,0,Room_Type 1,82,2018,6,23,Online,0,0,0,85.5,0,Canceled,2018-06-23,June
INN01216,1,0,2,1,Meal Plan 1,0,Room_Type 1,110,2018,10,9,Online,0,0,0,80.0,0,Canceled,2018-10-09,October
INN01217,2,0,2,2,Meal Plan 1,0,Room_Type 1,226,2018,10,29,Online,0,0,0,70.0,0,Canceled,2018-10-29,October
INN01218,2,0,2,1,Meal Plan 1,0,Room_Type 1,12,2018,2,14,Offline,0,0,0,87.0,1,Not_Canceled,2018-02-14,February
INN01219,1,0,0,2,Meal Plan 1,0,Room_Type 1,9,2017,11,11,Corporate,0,0,0,79.0,1,Not_Canceled,2017-11-11,November
INN01220,2,0,2,1,Meal Plan 1,0,Room_Type 1,41,2018,3,13,Corporate,0,0,0,85.67,0,Not_Canceled,2018-03-13,March
INN01221,2,0,2,1,Meal Plan 1,0,Room_Type 1,48,2018,3,6,Offline,0,0,0,40.67,1,Not_Canceled,2018-03-06,March
INN01222,2,0,0,3,Meal Plan 1,0,Room_Type 1,71,2017,9,22,Offline,0,0,0,95.0,0,Not_Canceled,2017-09-22,September
INN01223,2,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,105.0,0,Not_Canceled,2018-10-13,October
INN01224,1,0,2,3,Meal Plan 1,0,Room_Type 4,164,2018,9,17,Online,0,0,0,108.11,1,Canceled,2018-09-17,September
INN01225,2,0,2,2,Meal Plan 1,0,Room_Type 1,60,2018,3,20,Online,0,0,0,75.0,0,Canceled,2018-03-20,March
INN01226,2,0,1,3,Meal Plan 1,0,Room_Type 4,126,2018,5,2,Online,0,0,0,86.36,0,Not_Canceled,2018-05-02,May
INN01227,2,0,0,1,Meal Plan 1,0,Room_Type 1,258,2018,9,29,Online,0,0,0,106.2,1,Canceled,2018-09-29,September
INN01228,1,0,0,1,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,80.0,0,Not_Canceled,2018-01-19,January
INN01229,2,0,1,2,Meal Plan 1,0,Room_Type 1,302,2018,9,16,Online,0,0,0,100.0,0,Canceled,2018-09-16,September
INN01230,2,1,0,2,Meal Plan 1,0,Room_Type 4,12,2018,6,29,Online,0,0,0,156.0,3,Not_Canceled,2018-06-29,June
INN01231,2,0,1,3,Meal Plan 1,0,Room_Type 1,254,2018,9,29,Online,0,0,0,100.3,1,Canceled,2018-09-29,September
INN01232,2,0,0,3,Meal Plan 2,0,Room_Type 4,2,2018,11,17,Online,0,0,0,159.0,1,Canceled,2018-11-17,November
INN01233,1,0,0,2,Meal Plan 1,0,Room_Type 1,10,2018,11,15,Online,0,0,0,103.0,2,Not_Canceled,2018-11-15,November
INN01234,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,5,8,Online,0,0,0,56.47,0,Not_Canceled,2018-05-08,May
INN01235,2,2,0,1,Meal Plan 1,0,Room_Type 6,60,2018,12,23,Online,0,0,0,156.6,1,Not_Canceled,2018-12-23,December
INN01236,2,0,0,3,Meal Plan 1,0,Room_Type 1,193,2018,9,29,Online,0,0,0,93.09,1,Canceled,2018-09-29,September
INN01237,2,0,2,3,Meal Plan 1,0,Room_Type 1,131,2018,6,19,Online,0,0,0,80.75,0,Canceled,2018-06-19,June
INN01238,1,0,1,1,Not Selected,0,Room_Type 1,83,2018,11,19,Online,0,0,0,79.2,1,Not_Canceled,2018-11-19,November
INN01239,3,0,1,3,Meal Plan 1,0,Room_Type 5,102,2018,5,5,Online,0,0,0,150.45,1,Not_Canceled,2018-05-05,May
INN01240,2,0,2,3,Meal Plan 1,0,Room_Type 1,3,2017,12,3,Offline,0,0,0,58.0,0,Not_Canceled,2017-12-03,December
INN01241,2,0,1,2,Not Selected,0,Room_Type 1,5,2018,3,7,Online,0,0,0,89.0,1,Canceled,2018-03-07,March
INN01242,2,0,0,1,Meal Plan 1,0,Room_Type 1,29,2017,9,15,Online,0,0,0,105.0,1,Not_Canceled,2017-09-15,September
INN01243,1,0,1,3,Meal Plan 1,0,Room_Type 1,11,2017,10,19,Online,0,0,0,92.4,0,Not_Canceled,2017-10-19,October
INN01244,1,0,2,0,Meal Plan 1,0,Room_Type 1,126,2018,6,26,Online,0,0,0,90.9,1,Not_Canceled,2018-06-26,June
INN01245,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled,2017-10-02,October
INN01246,2,0,1,4,Meal Plan 1,0,Room_Type 1,33,2018,3,16,Offline,0,0,0,63.58,0,Not_Canceled,2018-03-16,March
INN01247,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled,2017-09-18,September
INN01248,2,0,0,2,Meal Plan 1,0,Room_Type 4,5,2018,10,14,Online,0,0,0,175.0,2,Not_Canceled,2018-10-14,October
INN01249,1,0,2,1,Not Selected,0,Room_Type 1,6,2018,9,25,Online,0,0,0,159.0,2,Not_Canceled,2018-09-25,September
INN01250,2,0,0,1,Not Selected,0,Room_Type 1,191,2018,11,25,Online,0,0,0,71.1,0,Canceled,2018-11-25,November
INN01251,1,0,2,3,Meal Plan 1,0,Room_Type 1,81,2018,7,3,Online,0,0,0,108.9,1,Not_Canceled,2018-07-03,July
INN01252,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled,2017-11-20,November
INN01253,1,0,0,1,Meal Plan 1,0,Room_Type 1,6,2018,8,17,Corporate,0,0,0,79.0,0,Not_Canceled,2018-08-17,August
INN01254,2,0,0,3,Not Selected,0,Room_Type 1,54,2018,11,16,Online,0,0,0,57.93,1,Not_Canceled,2018-11-16,November
INN01255,1,0,0,2,Meal Plan 1,0,Room_Type 1,154,2018,8,24,Online,0,0,0,100.8,0,Canceled,2018-08-24,August
INN01256,2,0,0,1,Meal Plan 1,0,Room_Type 4,29,2018,5,18,Online,0,0,0,156.0,0,Canceled,2018-05-18,May
INN01257,2,0,1,1,Meal Plan 1,0,Room_Type 4,23,2018,4,16,Online,0,0,0,129.0,1,Not_Canceled,2018-04-16,April
INN01258,2,0,2,4,Not Selected,0,Room_Type 1,109,2018,7,13,Online,0,0,0,68.72,0,Not_Canceled,2018-07-13,July
INN01259,1,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,80.0,0,Canceled,2017-10-16,October
INN01260,2,0,1,3,Meal Plan 1,0,Room_Type 1,97,2018,3,24,Online,0,0,0,64.98,1,Not_Canceled,2018-03-24,March
INN01261,2,0,0,2,Meal Plan 2,0,Room_Type 1,102,2017,10,16,Online,0,0,0,101.5,0,Canceled,2017-10-16,October
INN01262,1,0,0,1,Meal Plan 1,0,Room_Type 4,7,2018,9,22,Online,0,0,0,150.15,1,Canceled,2018-09-22,September
INN01263,2,1,2,2,Meal Plan 1,0,Room_Type 1,103,2018,5,1,Online,0,0,0,99.45,2,Not_Canceled,2018-05-01,May
INN01264,2,0,1,4,Meal Plan 1,0,Room_Type 1,33,2018,5,9,Online,0,0,0,97.71,1,Not_Canceled,2018-05-09,May
INN01265,2,0,0,2,Meal Plan 1,0,Room_Type 1,127,2018,5,6,Online,0,0,0,105.3,0,Canceled,2018-05-06,May
INN01266,2,0,1,3,Meal Plan 1,0,Room_Type 1,124,2018,8,1,Online,0,0,0,105.3,1,Not_Canceled,2018-08-01,August
INN01267,2,1,1,3,Meal Plan 1,0,Room_Type 4,85,2018,8,29,Online,0,0,0,143.1,0,Not_Canceled,2018-08-29,August
INN01268,2,0,2,2,Meal Plan 1,0,Room_Type 4,10,2018,10,2,Online,0,0,0,107.0,0,Canceled,2018-10-02,October
INN01269,2,0,1,2,Meal Plan 1,0,Room_Type 1,29,2018,3,4,Online,0,0,0,89.93,0,Not_Canceled,2018-03-04,March
INN01270,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,8,2,Online,0,0,0,102.7,0,Not_Canceled,2018-08-02,August
INN01271,1,0,2,1,Meal Plan 2,0,Room_Type 1,122,2018,3,27,Offline,0,0,0,86.0,0,Not_Canceled,2018-03-27,March
INN01272,2,0,0,3,Meal Plan 1,0,Room_Type 1,112,2018,6,2,Offline,0,0,0,120.0,1,Not_Canceled,2018-06-02,June
INN01273,3,0,0,3,Meal Plan 1,0,Room_Type 4,12,2018,7,7,Online,0,0,0,182.33,2,Not_Canceled,2018-07-07,July
INN01274,2,0,2,2,Not Selected,0,Room_Type 1,208,2018,7,30,Online,0,0,0,80.75,0,Canceled,2018-07-30,July
INN01275,3,0,0,2,Meal Plan 1,0,Room_Type 1,40,2018,3,4,Online,0,0,0,126.3,2,Not_Canceled,2018-03-04,March
INN01276,2,1,0,2,Meal Plan 1,0,Room_Type 4,43,2018,11,25,Complementary,0,0,0,20.0,2,Not_Canceled,2018-11-25,November
INN01277,3,0,2,5,Meal Plan 1,0,Room_Type 1,215,2018,11,6,Online,0,0,0,212.06,0,Canceled,2018-11-06,November
INN01278,2,0,2,1,Not Selected,0,Room_Type 1,12,2018,9,18,Online,0,0,0,142.33,1,Not_Canceled,2018-09-18,September
INN01279,1,0,0,3,Meal Plan 1,0,Room_Type 1,76,2017,9,15,Offline,0,0,0,64.6,0,Not_Canceled,2017-09-15,September
INN01280,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,6,30,Online,0,0,0,85.0,0,Canceled,2018-06-30,June
INN01281,2,0,0,1,Meal Plan 1,0,Room_Type 1,28,2018,5,21,Online,0,0,0,141.0,1,Canceled,2018-05-21,May
INN01282,1,0,0,2,Not Selected,0,Room_Type 1,7,2018,10,19,Online,0,0,0,103.18,1,Not_Canceled,2018-10-19,October
INN01283,1,0,1,1,Meal Plan 1,1,Room_Type 1,1,2018,8,1,Online,0,0,0,124.0,1,Not_Canceled,2018-08-01,August
INN01284,2,0,2,3,Meal Plan 1,1,Room_Type 4,69,2018,6,30,Online,0,0,0,140.4,1,Not_Canceled,2018-06-30,June
INN01285,2,0,1,1,Meal Plan 2,0,Room_Type 1,301,2018,7,30,Online,0,0,0,115.0,1,Canceled,2018-07-30,July
INN01286,1,0,1,4,Meal Plan 1,0,Room_Type 1,190,2018,6,22,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-22,June
INN01287,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2018,4,18,Offline,0,0,0,70.0,0,Not_Canceled,2018-04-18,April
INN01288,2,0,1,2,Meal Plan 1,0,Room_Type 2,381,2018,12,23,Online,0,0,0,78.55,1,Canceled,2018-12-23,December
INN01289,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,1,2,Online,0,0,0,71.84,0,Not_Canceled,2018-01-02,January
INN01290,1,0,0,2,Meal Plan 1,1,Room_Type 1,0,2018,3,2,Corporate,0,0,0,55.0,1,Not_Canceled,2018-03-02,March
INN01291,3,0,1,3,Meal Plan 1,0,Room_Type 4,57,2018,10,17,Online,0,0,0,158.4,1,Not_Canceled,2018-10-17,October
INN01292,2,0,2,2,Meal Plan 1,0,Room_Type 1,230,2018,9,18,Online,0,0,0,119.85,1,Canceled,2018-09-18,September
INN01293,2,1,0,1,Meal Plan 1,0,Room_Type 1,12,2018,2,6,Online,0,0,0,109.0,0,Canceled,2018-02-06,February
INN01294,2,0,2,1,Meal Plan 1,0,Room_Type 4,64,2018,4,23,Online,0,0,0,118.8,1,Canceled,2018-04-23,April
INN01295,2,0,2,2,Meal Plan 2,0,Room_Type 1,37,2018,6,26,Online,0,0,0,143.1,2,Not_Canceled,2018-06-26,June
INN01296,2,0,0,1,Not Selected,0,Room_Type 1,11,2018,12,6,Online,0,0,0,88.0,0,Not_Canceled,2018-12-06,December
INN01297,2,0,2,1,Not Selected,0,Room_Type 1,30,2018,3,5,Online,0,0,0,76.1,2,Not_Canceled,2018-03-05,March
INN01298,2,0,0,1,Meal Plan 1,0,Room_Type 1,56,2018,6,8,Offline,0,0,0,120.0,0,Not_Canceled,2018-06-08,June
INN01299,2,0,2,0,Meal Plan 1,0,Room_Type 1,91,2018,8,21,Online,0,0,0,126.9,0,Not_Canceled,2018-08-21,August
INN01300,2,0,1,4,Meal Plan 1,0,Room_Type 4,64,2018,11,9,Online,0,0,0,138.24,0,Not_Canceled,2018-11-09,November
INN01301,2,0,2,3,Meal Plan 1,0,Room_Type 1,231,2018,12,30,Online,0,0,0,63.75,1,Not_Canceled,2018-12-30,December
INN01302,2,0,1,3,Meal Plan 1,0,Room_Type 1,103,2018,7,11,Online,0,0,0,107.55,0,Not_Canceled,2018-07-11,July
INN01303,3,0,0,3,Meal Plan 1,0,Room_Type 4,237,2018,10,13,Online,0,0,0,147.3,0,Canceled,2018-10-13,October
INN01304,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled,2018-06-24,June
INN01305,2,0,0,2,Meal Plan 1,0,Room_Type 5,12,2018,9,28,Online,0,0,0,160.2,1,Not_Canceled,2018-09-28,September
INN01306,2,0,2,2,Not Selected,0,Room_Type 1,109,2018,3,27,Online,0,0,0,81.25,0,Canceled,2018-03-27,March
INN01307,2,0,2,1,Not Selected,0,Room_Type 1,40,2018,3,20,Online,0,0,0,88.2,1,Not_Canceled,2018-03-20,March
INN01308,2,0,1,0,Meal Plan 1,0,Room_Type 1,17,2018,6,12,Online,0,0,0,85.47,1,Not_Canceled,2018-06-12,June
